,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
5130,6415,CA-2020-142671,10-11-2020,14-11-2020,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Hollywood,Florida,South,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,126,5,-7,0,Online
5131,1364,US-2020-155425,10-11-2020,11-11-2020,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,141,14,-25,0,COD
5132,7449,CA-2020-115448,11-11-2020,14-11-2020,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",109,5,14,0,Cards
5133,2838,CA-2020-110842,11-11-2020,16-11-2020,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,162,5,39,0,Online
5134,3175,CA-2020-157483,11-11-2020,18-11-2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,Detroit,Michigan,Central,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,211,7,50,0,COD
5135,6989,CA-2020-158561,11-11-2020,16-11-2020,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1197,5,130,0,COD
5136,2775,CA-2020-143455,11-11-2020,18-11-2020,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,111,2,3,0,Online
5137,901,CA-2020-150959,11-11-2020,13-11-2020,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,92,5,3,0,Online
5138,5079,CA-2020-143217,11-11-2020,17-11-2020,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,90,3,8,0,COD
5139,2837,CA-2020-110842,11-11-2020,16-11-2020,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,115,3,9,0,COD
5140,902,CA-2020-150959,11-11-2020,13-11-2020,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,Central,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,105,4,-32,0,Online
5141,9261,CA-2020-167976,11-11-2020,14-11-2020,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,107,3,6,0,Cards
5142,2836,CA-2020-110842,11-11-2020,16-11-2020,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,136,1,2,0,COD
5143,5117,CA-2020-154137,11-11-2020,17-11-2020,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,125,1,0,0,Cards
5144,8997,US-2020-116491,11-11-2020,13-11-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,143,2,12,0,Cards
5145,4227,CA-2020-120327,11-11-2020,16-11-2020,Standard Class,WB-21850,William Brown,Consumer,United States,Urbandale,Iowa,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",133,4,21,0,Online
5146,7468,CA-2020-148985,11-11-2020,15-11-2020,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,150,4,11,0,Online
5147,3137,CA-2020-164168,12-11-2020,18-11-2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,102,1,8,0,Online
5148,8429,US-2020-132220,12-11-2020,16-11-2020,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103,6,-10,0,Online
5149,3136,CA-2020-164168,12-11-2020,18-11-2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,117,3,-15,0,Cards
5150,6214,CA-2020-149944,12-11-2020,16-11-2020,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,126,2,22,0,Cards
5151,2952,CA-2020-134915,12-11-2020,12-11-2020,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,132,2,9,0,COD
5152,2953,CA-2020-134915,12-11-2020,12-11-2020,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",134,2,-5,0,COD
5153,1501,CA-2020-130386,12-11-2020,18-11-2020,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,254,9,69,0,Online
5154,9720,CA-2020-166835,12-11-2020,14-11-2020,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",267,2,-55,0,Online
5155,1866,US-2020-116659,12-11-2020,12-11-2020,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,417,3,-92,0,COD
5156,1502,CA-2020-130386,12-11-2020,18-11-2020,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,557,3,-47,0,Online
5157,2955,CA-2020-134915,12-11-2020,12-11-2020,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,692,2,50,0,Online
5158,4742,CA-2020-164364,12-11-2020,16-11-2020,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",88,3,2,0,Cards
5159,2954,CA-2020-134915,12-11-2020,12-11-2020,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,112,2,0,0,COD
5160,9639,US-2020-125808,12-11-2020,15-11-2020,Second Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,108,2,5,0,Cards
5161,1500,CA-2020-130386,12-11-2020,18-11-2020,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",113,3,5,0,Online
5162,4827,US-2020-136707,12-11-2020,15-11-2020,First Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,West,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,94,4,4,0,COD
5163,237,CA-2020-160514,12-11-2020,16-11-2020,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),114,2,4,0,Cards
5164,7769,CA-2020-154088,12-11-2020,17-11-2020,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,94,5,9,0,Cards
5165,3140,CA-2020-164168,12-11-2020,18-11-2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",114,3,-17,0,Cards
5166,3138,CA-2020-164168,12-11-2020,18-11-2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",110,2,4,0,COD
5167,3473,CA-2020-122644,12-11-2020,17-11-2020,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Columbus,Ohio,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",100,2,3,0,Cards
5168,4741,CA-2020-164364,12-11-2020,16-11-2020,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,119,2,4,0,Cards
5169,506,CA-2020-134978,12-11-2020,15-11-2020,Second Class,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",114,5,5,0,Cards
5170,3472,CA-2020-122644,12-11-2020,17-11-2020,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Columbus,Ohio,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,146,2,3,0,Online
5171,6213,CA-2020-149944,12-11-2020,16-11-2020,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,146,3,9,0,Online
5172,2950,CA-2020-134915,12-11-2020,12-11-2020,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,131,4,13,0,Cards
5173,2951,CA-2020-134915,12-11-2020,12-11-2020,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,156,5,8,0,Cards
5174,4743,CA-2020-164364,12-11-2020,16-11-2020,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,137,3,8,0,Online
5175,3135,CA-2020-164168,12-11-2020,18-11-2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152,5,-45,0,Cards
5176,3139,CA-2020-164168,12-11-2020,18-11-2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,160,2,0,0,Online
5177,5805,CA-2020-113873,13-11-2020,19-11-2020,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,101,4,6,0,Cards
5178,7759,CA-2020-112844,13-11-2020,16-11-2020,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",186,3,30,0,Online
5179,3700,CA-2020-160416,13-11-2020,18-11-2020,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,East,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,199,4,70,0,COD
5180,5806,CA-2020-113873,13-11-2020,19-11-2020,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",221,3,-27,0,Online
5181,8554,US-2020-102904,13-11-2020,20-11-2020,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,253,8,23,0,Online
5182,85,US-2020-119662,13-11-2020,16-11-2020,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,265,3,-48,0,Cards
5183,4868,CA-2020-122490,13-11-2020,18-11-2020,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,360,3,10,0,Cards
5184,4867,CA-2020-122490,13-11-2020,18-11-2020,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,586,11,190,0,Online
5185,6747,CA-2020-159156,13-11-2020,16-11-2020,First Class,KB-16600,Ken Brennan,Corporate,United States,New York City,New York,East,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,674,5,163,0,Online
5186,2629,US-2020-165344,13-11-2020,15-11-2020,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,East,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,692,7,-935,0,Cards
5187,3784,CA-2020-165204,13-11-2020,16-11-2020,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,738,4,-63,0,Online
5188,4866,CA-2020-122490,13-11-2020,18-11-2020,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2422,6,150,0,COD
5189,3783,CA-2020-165204,13-11-2020,16-11-2020,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",74,3,3,0,COD
5190,5441,US-2020-153633,13-11-2020,18-11-2020,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,108,1,0,0,Cards
5191,2630,US-2020-165344,13-11-2020,15-11-2020,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,99,10,-7,0,Online
5192,4869,CA-2020-122490,13-11-2020,18-11-2020,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,112,3,4,0,Cards
5193,1551,US-2020-124926,13-11-2020,18-11-2020,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,Central,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,113,6,-24,0,Cards
5194,8320,CA-2020-133620,13-11-2020,18-11-2020,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",145,1,3,0,Online
5195,7758,CA-2020-112844,13-11-2020,16-11-2020,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",149,4,12,0,Online
5196,9672,US-2020-140312,13-11-2020,19-11-2020,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Dublin,California,West,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,143,5,1,0,COD
5197,2628,US-2020-165344,13-11-2020,15-11-2020,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,151,4,9,0,COD
5198,8612,CA-2020-123624,13-11-2020,17-11-2020,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,151,5,29,0,COD
5199,8686,CA-2020-137323,14-11-2020,18-11-2020,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",131,6,25,0,Cards
5200,615,CA-2020-138611,14-11-2020,17-11-2020,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,154,10,15,0,Online
5201,5190,US-2020-136679,14-11-2020,18-11-2020,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,209,6,-27,1,COD
5202,961,CA-2020-152142,14-11-2020,19-11-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",334,2,28,0,Cards
5203,616,CA-2020-138611,14-11-2020,17-11-2020,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,83,2,-2,0,COD
5204,8875,CA-2020-142489,14-11-2020,16-11-2020,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,104,5,-32,0,COD
5205,1073,CA-2020-106943,14-11-2020,19-11-2020,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,121,2,3,0,Online
5206,9732,CA-2020-124261,14-11-2020,19-11-2020,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,127,8,9,0,Online
5207,9218,US-2020-118157,14-11-2020,17-11-2020,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Minneapolis,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,127,2,7,0,Online
5208,5191,US-2020-136679,14-11-2020,18-11-2020,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",159,2,4,1,Online
5209,4075,CA-2020-108112,15-11-2020,20-11-2020,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",243,4,55,0,Cards
5210,4076,CA-2020-108112,15-11-2020,20-11-2020,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",378,4,0,0,Online
5211,9619,CA-2020-160633,16-11-2020,21-11-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,122,3,5,0,Online
5212,6543,US-2020-107888,16-11-2020,19-11-2020,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,133,3,10,1,COD
5213,9666,CA-2020-157448,16-11-2020,20-11-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,145,3,23,0,COD
5214,7492,US-2020-118598,16-11-2020,16-11-2020,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,160,6,5,0,Cards
5215,2139,US-2020-157896,16-11-2020,16-11-2020,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,165,3,73,0,Online
5216,9620,CA-2020-160633,16-11-2020,21-11-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,178,5,-1,0,COD
5217,6542,US-2020-107888,16-11-2020,19-11-2020,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",186,2,23,1,Online
5218,2874,CA-2020-137022,16-11-2020,22-11-2020,Standard Class,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,847,8,24,0,COD
5219,9618,CA-2020-160633,16-11-2020,21-11-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,910,3,74,0,COD
5220,3299,CA-2020-136308,16-11-2020,16-11-2020,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1931,3,215,1,COD
5221,9667,CA-2020-157448,16-11-2020,20-11-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,94,3,4,0,COD
5222,8716,CA-2020-121678,16-11-2020,20-11-2020,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,97,1,-1,0,COD
5223,6544,US-2020-107888,16-11-2020,19-11-2020,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,110,1,7,1,COD
5224,7589,CA-2020-122945,16-11-2020,22-11-2020,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,100,3,5,0,COD
5225,4776,CA-2020-108091,16-11-2020,21-11-2020,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,129,4,6,0,Online
5226,4172,CA-2020-100601,16-11-2020,20-11-2020,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,148,7,0,0,Online
5227,6541,US-2020-107888,16-11-2020,19-11-2020,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,155,6,34,1,COD
5228,5269,US-2020-114657,16-11-2020,21-11-2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,182,4,24,0,COD
5229,8192,US-2020-155866,17-11-2020,21-11-2020,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",200,4,76,0,COD
5230,9989,CA-2020-163629,17-11-2020,21-11-2020,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,224,5,55,0,COD
5231,5038,CA-2020-141719,17-11-2020,21-11-2020,Second Class,EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,Central,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,269,5,83,0,Online
5232,7756,CA-2020-100902,17-11-2020,21-11-2020,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,284,7,93,0,COD
5233,3024,CA-2020-124674,17-11-2020,23-11-2020,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Brownsville,Texas,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",342,2,-14,0,COD
5234,7757,CA-2020-100902,17-11-2020,21-11-2020,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,479,5,107,0,COD
5235,6505,CA-2020-128265,17-11-2020,22-11-2020,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1295,3,349,0,COD
5236,4191,CA-2020-166709,17-11-2020,22-11-2020,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,5517,3,5039,0,COD
5237,7120,CA-2020-118122,17-11-2020,24-11-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",77,2,4,1,Online
5238,7319,CA-2020-158120,17-11-2020,21-11-2020,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,109,7,-3,0,COD
5239,7318,CA-2020-158120,17-11-2020,21-11-2020,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",133,3,6,0,COD
5240,9294,US-2020-116505,17-11-2020,21-11-2020,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",135,6,20,0,COD
5241,2287,CA-2020-165687,17-11-2020,23-11-2020,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,130,2,12,0,Online
5242,8191,US-2020-155866,17-11-2020,21-11-2020,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,157,6,18,0,Online
